,ticker,date,marketcap,pb,mom,volume,volatility,roe,accruals,agr,sector,mktvol
118965,EBTC,2023-11-10,319.8,1.1,-0.18755916572510456,9050.8,0.03591087551940977,0.14143210962262673,-0.07470847969726194,-0.002648780651474114,Financial Services,0.1568115661039658
119033,ECBK,2023-11-10,100.9,0.6,-0.37187499999999996,14117.4,0.0367441754429056,0.013918606543034404,-0.04458006268591654,0.10717918069325627,Financial Services,0.1568115661039658
119290,ECOR,2023-11-10,34.5,3.1,0.44729802033172805,9732.2,0.09887218264025997,-1.7511320875055807,-0.4280034866169186,-0.10813769894778091,Healthcare,0.1568115661039658
119387,ECPG,2023-11-10,962.8,0.8,-0.053994379767161815,156494.4,0.042893717278102324,-0.007378865945528741,-0.15083309339648623,0.023502833886631436,Financial Services,0.1568115661039658
119484,ECVT,2023-11-10,1025.3,1.5,-0.06224899598393585,694718.8,0.053581995242784626,0.09750935093509351,-0.12352035203520352,-0.015946791306405084,Basic Materials,0.1568115661039658
119717,EDIT,2023-11-10,626.4,1.7,-0.46631339894019685,2014021.4,0.08344256159747318,-0.542450220085476,-0.11921041728651152,-0.012858972959060355,Healthcare,0.1568115661039658
120091,EE,2023-11-10,1859.2,3.7,-0.39247483623582047,275211.6,0.045604464002915374,0.0680131134522386,-0.8246513253397969,-0.0065905381250003225,Utilities,0.1568115661039658
120188,EEFT,2023-11-10,3758.9,3.3,-0.19719839287653373,287086.6,0.06103676427466813,0.22066832299269964,-0.41958611153366576,0.01637453049543902,Technology,0.1568115661039658
120285,EFC,2023-11-10,839.3,0.6,-0.020265003897116052,785738.0,0.026010640641602537,0.03981318014365215,0.14385120976466773,0.19951346051082752,Real Estate,0.1568115661039658
120482,EFSC,2023-11-10,1353.7,0.8,-0.28013195617170017,90380.8,0.038536139224917464,0.13208796071862872,-0.005360906109125707,0.019348930658670938,Financial Services,0.1568115661039658
120918,EGAN,2023-11-10,206.9,3.2,-0.251231527093596,59668.2,0.054369062644959804,0.07578700656574575,-0.11672258520218966,0.0007023084839270499,Technology,0.1568115661039658
121015,EGBN,2023-11-10,636.5,0.5,-0.551700335925636,188586.6,0.07458751260924547,0.0998807769129965,-0.05849412007389426,0.01025677609455733,Financial Services,0.1568115661039658
121306,EGLE,2023-11-10,412.9,0.7,-0.14832593064712096,127480.2,0.044059650342771074,0.05545721757510169,-0.07388187484384465,-0.01992317700823898,Industrials,0.1568115661039658
121501,EGRX,2023-11-10,120.4,0.5,-0.6428191489361703,127107.0,0.09559008617199848,0.0989020739735947,0.0834280993589907,0.01140042913714634,Healthcare,0.1568115661039658
121670,EHAB,2023-11-10,465.9,0.7,-0.3825396825396826,966721.0,0.08918367717807048,-0.2113061469665621,-0.27043983180938397,-0.03099347422238452,Healthcare,0.1568115661039658
121864,EHTH,2023-11-10,209.9,0.4,1.121761658031088,289721.4,0.09398925960156748,-0.09844863464729217,-0.10347793909926112,-0.009552888964217465,Financial Services,0.1568115661039658
121961,EIG,2023-11-10,978.2,1.1,-0.030354957160342755,106260.2,0.025167518197479997,0.12626022697281605,0.0691475323304302,-0.012289482583699662,Financial Services,0.1568115661039658
122930,ELMD,2023-11-10,88.0,2.3,0.04950495049504955,17622.4,0.039097751794592614,0.08778525126496109,0.01286975134285695,0.0231056265608931,Healthcare,0.1568115661039658
123027,ELME,2023-11-10,1159.4,1.0,-0.24724800345348596,596509.4,0.028462473543394103,-0.0434798007369168,-0.11152186630223847,0.004128457494173121,Real Estate,0.1568115661039658
123388,ELTX,2023-11-10,49.2,2.1,-0.28335897999560355,16886.8,0.2881820252071353,-0.7003339588435482,0.07434878025508095,-0.1464316278905623,Healthcare,0.1568115661039658
123614,ELVN,2023-11-10,468.3,1.7,-0.3133408071748879,52441.0,0.08544552454080802,-0.02155957231915857,0.1956187092954411,0.4316181220412847,Healthcare,0.1568115661039658
124405,EML,2023-11-10,114.1,0.9,-0.15119491977313493,7793.2,0.030103067676659725,0.04284826100116332,-0.16886105498565313,-0.01830981822160682,Industrials,0.1568115661039658
124816,ENFN,2023-11-10,1202.1,23.7,-0.37066473988439297,414715.6,0.07073389039412022,0.10363222512237778,-0.363363125840386,-0.03047055487535477,Technology,0.1568115661039658
125137,ENOV,2023-11-10,2612.9,0.8,-0.14293400286944047,716688.4,0.040852479069772824,-0.02172125282408508,-0.030608249071604254,-0.002514202198530935,Industrials,0.1568115661039658
125331,ENR,2023-11-10,2429.1,14.6,0.09651142199397911,599707.6,0.039047318918162,-1.6792092942604473,-4.477891451361193,-0.03609752458894111,Industrials,0.1568115661039658
125428,ENS,2023-11-10,3457.8,2.1,0.40121543969433504,422165.0,0.04709745882728529,0.14990342143090277,-0.18156183463565845,-0.009179351169560701,Industrials,0.1568115661039658
125758,ENTA,2023-11-10,173.9,0.7,-0.7869940278699403,254369.4,0.0671222018445488,-0.46772124158265926,-0.12386075360932913,0.07664489757793613,Healthcare,0.1568115661039658
126057,ENV,2023-11-10,1888.9,2.5,-0.23177226813590457,2963426.0,0.06409208142399679,-0.1249731035910524,-0.2744105698644828,-0.020453020906867847,Technology,0.1568115661039658
126154,ENVA,2023-11-10,1203.4,1.0,0.22263222632226332,210209.0,0.050334586403598655,0.1555541410367036,-0.7569208780745533,0.03945703088599273,Financial Services,0.1568115661039658
126348,ENVX,2023-11-10,1796.9,7.1,-0.25202057310800874,5625561.8,0.11247505197895065,-0.7255383190553368,-0.43795134623912474,0.028626720302546316,Industrials,0.1568115661039658
126739,EP,2023-11-10,145.2,7.9,-0.3760797342192692,58731.4,0.10239640838394418,-0.3276947212147816,-0.2821356821266002,-0.004318338846127534,Energy,0.1568115661039658
126836,EPAC,2023-11-10,1523.2,4.7,-0.0065971156796563735,276753.0,0.031033069000989708,0.13915941270967983,-0.09277692681286659,0.0017059536329226965,Industrials,0.1568115661039658
127049,EPC,2023-11-10,1738.8,1.1,-0.11284146030125108,382470.4,0.031150072631278423,0.07800816054625698,-0.0538262969439587,0.0029940119760478723,Consumer Defensive,0.1568115661039658
127243,EPM,2023-11-10,194.2,2.2,-0.1721385348268316,466059.0,0.0725524505664792,0.28337654760249414,-0.13356344590854935,-0.02598487154172202,Energy,0.1568115661039658
127340,EPR,2023-11-10,3396.6,1.4,0.14989892276591643,564098.4,0.041666438457876584,0.0677787877327681,-0.11664012417158832,-0.003188908013027625,Real Estate,0.1568115661039658
127437,EPRT,2023-11-10,3538.6,1.3,0.046580188679245405,1299419.8,0.03336846189644431,0.06591742442196956,-0.022895392751530606,0.04040030799717376,Real Estate,0.1568115661039658
127534,EPSN,2023-11-10,120.8,1.2,-0.23620118172647353,50176.6,0.03490348151031385,0.2246624399709135,-0.09327365061365353,0.021601455633946998,Energy,0.1568115661039658
127749,EQBK,2023-11-10,387.8,0.9,-0.3270126132227207,21338.0,0.05462720082044393,0.12260779836815563,-0.04568388199017595,0.004603906729666818,Financial Services,0.1568115661039658
127846,EQC,2023-11-10,2022.2,0.9,-0.16256380143637916,647322.0,0.01795385976809549,0.03448504328732134,-0.013557636037979532,-0.05399315256639725,Real Estate,0.1568115661039658
128708,ERII,2023-11-10,1015.6,5.2,-0.056576402321083075,492017.6,0.06949853311469438,0.08307524924190604,-0.01729477601891599,0.027000446813072898,Industrials,0.1568115661039658
129096,ESCA,2023-11-10,256.5,1.6,0.7094455852156056,42615.6,0.05108909677112547,0.0609673819147125,-0.20400648200109714,-0.013091797001641536,Consumer Cyclical,0.1568115661039658
129193,ESE,2023-11-10,2595.5,2.3,0.18693086786842605,56754.6,0.031799318029039444,0.08515075215118656,-0.029003394157623444,0.007670547545456374,Technology,0.1568115661039658
129802,ESP,2023-11-10,46.6,1.3,0.10759726410237547,7138.4,0.0637833836437968,0.10679397650572654,-0.006468951890185317,0.04418037433634314,Industrials,0.1568115661039658
129899,ESQ,2023-11-10,382.1,2.1,0.014222222222222358,12350.2,0.03546821574449606,0.23229573110810797,0.016521597372145782,0.0255949959418158,Financial Services,0.1568115661039658
129996,ESRT,2023-11-10,1382.7,1.4,0.12272662179578986,888121.2,0.0653378034381753,0.05885271493148123,-0.18311474121544463,0.0009221957560558991,Real Estate,0.1568115661039658
130190,ESSA,2023-11-10,165.3,0.8,-0.22806481198410267,12263.6,0.04568230195283874,0.0913304649664318,-0.01067438954824376,0.04433972439670941,Financial Services,0.1568115661039658
130264,ESTA,2023-11-10,559.5,18.4,-0.4275965379494008,3036397.2,0.10518652520474964,-3.960524010667082,-0.337570319039184,0.15837232975315296,Healthcare,0.1568115661039658
130651,ETD,2023-11-10,652.8,1.4,0.09518164435946463,233179.2,0.04523818050440122,0.19927846921432096,0.026150556499808103,0.00606102909526629,Consumer Cyclical,0.1568115661039658
130845,ETNB,2023-11-10,563.1,1.3,-0.24179104477611946,1145519.8,0.12315255741591796,-0.3980329183382639,-0.040908454206973026,0.3318676285795108,Healthcare,0.1568115661039658
131136,ETRN,2023-11-10,3765.0,3.7,0.22401786887399844,3432154.8,0.10056890635351153,0.3793271842656548,-0.4828947612778754,0.015399909347948215,Energy,0.1568115661039658
131497,EVBG,2023-11-10,828.8,2.8,-0.37141111789859516,684674.2,0.06794351336643321,-0.1268896328815048,-0.29908503158702887,-0.05545036926577751,Technology,0.1568115661039658
131594,EVBN,2023-11-10,149.3,1.0,-0.21611492816989386,13627.2,0.035561697264946415,0.1310050540982843,0.009937960020107184,0.005230014743165201,Financial Services,0.1568115661039658
131788,EVCM,2023-11-10,1499.8,1.7,0.4258992805755395,170893.8,0.04610911173554733,-0.04589601958755681,-0.15563147987108142,-0.007420086957630523,Technology,0.1568115661039658
131899,EVER,2023-11-10,276.4,3.4,-0.23844537815126043,511698.2,0.08976661224621253,-0.525745884077721,-0.45751984473508783,-0.07964029087353142,Communication Services,0.1568115661039658
131982,EVEX,2023-11-10,1896.3,9.4,-0.22124756335282636,53526.4,0.07595514832249368,-0.44119408560208706,-0.07205757964411272,-0.04298696735805896,Industrials,0.1568115661039658
132079,EVH,2023-11-10,3218.9,2.9,0.15463917525773185,1234712.6,0.06160100627402685,-0.09480941245978873,-0.1800717041140667,0.1033084395192656,Healthcare,0.1568115661039658
132176,EVI,2023-11-10,305.3,2.3,0.47614241659657974,17679.0,0.07160039958332752,0.07696785152862635,0.0695236926195916,0.023598304284075278,Industrials,0.1568115661039658
132761,EVRI,2023-11-10,978.9,4.0,-0.31520467836257315,1326312.8,0.048516936740601965,0.4554201156889438,-0.7410685318770505,0.02766392467991108,Consumer Cyclical,0.1568115661039658
132858,EVTC,2023-11-10,2128.3,4.0,0.09655981235340128,306485.4,0.024618532480574516,0.18952168016713705,-0.2558056909675133,0.022030293736519102,Technology,0.1568115661039658
133246,EWCZ,2023-11-10,755.5,7.6,0.0,1109894.2,0.06500624793083264,0.07909908649006551,-0.515861267071116,0.04960555625122365,Consumer Defensive,0.1568115661039658
133343,EWTX,2023-11-10,349.7,1.2,-0.37406716417910457,207154.4,0.07714396749047013,-0.28004490237490975,-0.039131449040971066,-0.04628858936211677,Healthcare,0.1568115661039658
134204,EXPI,2023-11-10,1879.4,7.5,0.2930956474527189,1231132.8,0.10158374527986601,0.019959290676293324,-0.7736718558305825,-0.010463983671419874,Real Estate,0.1568115661039658
134301,EXPO,2023-11-10,3734.9,10.6,-0.12292259320257515,191297.8,0.04536015916012727,0.2968975957568582,0.01549818615007988,0.018761634553285056,Industrials,0.1568115661039658
134344,EXPR,2023-11-10,35.6,0.2,-0.676923076923077,36826.8,0.10817162243257288,1.222475946400311,1.8298532963151584,-0.001174419376310909,Consumer Cyclical,0.1568115661039658
134579,EXTR,2023-11-10,2150.3,19.8,0.2768802228412257,2799798.4,0.08601389623983804,0.9120251432833002,-1.752552706704472,0.011254804203727264,Technology,0.1568115661039658
134676,EYE,2023-11-10,1442.1,1.7,-0.659985333659252,2379630.6,0.06216905865819488,-0.06673991986134338,-0.2371937315792041,-0.0027414934822622694,Consumer Cyclical,0.1568115661039658
134870,EYPT,2023-11-10,226.0,3.9,0.7494600431965444,451542.4,0.1471103105039118,-1.3783051943806965,-1.5489074149896265,-0.0826802025457739,Healthcare,0.1568115661039658
135064,EZPW,2023-11-10,452.7,0.6,-0.16476683937823833,190436.2,0.03198484580860062,0.04990460466742197,-0.07974600553980843,0.023057311827644256,Financial Services,0.1568115661039658
135258,FA,2023-11-10,1978.0,2.2,0.12947882736156346,266956.2,0.04547505737054135,0.04372692197656169,-0.12390096692629025,-0.009656144565160951,Industrials,0.1568115661039658
135646,FARO,2023-11-10,323.0,1.2,-0.6015147101660355,180139.2,0.10792443273524624,-0.21235080071017984,-0.12698859141807442,0.02045409664108,Technology,0.1568115661039658
136328,FBIZ,2023-11-10,270.0,1.0,-0.21443886622738206,7865.8,0.04271131818958261,0.1384883181829539,-0.03257416406088778,0.04634265769979384,Financial Services,0.1568115661039658
136425,FBK,2023-11-10,1436.2,1.0,-0.32492956021070685,144439.6,0.050201817346241864,0.09459111896612504,-0.03914299850796695,0.004531789993341695,Financial Services,0.1568115661039658
136522,FBMS,2023-11-10,772.0,0.9,-0.2000365753299399,62837.2,0.04561453366171682,0.09189012949382949,-0.01721405988954986,0.06765274918463349,Financial Services,0.1568115661039658
136619,FBNC,2023-11-10,1207.2,1.0,-0.38741164591046784,115943.4,0.057054192860380534,0.092402476671219,-0.01990962744752175,0.032107871351724215,Financial Services,0.1568115661039658
136716,FBP,2023-11-10,2417.5,1.9,-0.05992379632836853,855479.8,0.046412511779277785,0.21836383049224992,-0.06841206141158278,0.0020287453594014515,Financial Services,0.1568115661039658
136813,FBRT,2023-11-10,1054.6,0.7,-0.053129931614939396,234790.8,0.03909529367309301,0.11321775535945906,0.009003623269313097,-0.01250370929274558,Real Estate,0.1568115661039658
137015,FC,2023-11-10,499.5,6.7,-0.17234965902045885,83185.0,0.059839237025345986,0.1956488323972805,-0.2615193615134496,-0.011127504392298704,Industrials,0.1568115661039658
137112,FCAP,2023-11-10,85.9,0.9,0.12349840117535216,2672.0,0.056451286403473216,0.15129636365198515,-0.044517124945227096,-0.004436779419349723,Financial Services,0.1568115661039658
137209,FCBC,2023-11-10,620.6,1.3,-0.15085659450763456,33459.2,0.03429378076085386,0.10566294194641748,-0.033569557540894635,0.009688464521314888,Financial Services,0.1568115661039658
137306,FCCO,2023-11-10,131.7,1.1,-0.08860890755431117,9543.0,0.03363008134788311,0.12313971284891771,0.005597259674950806,0.008325874718698945,Financial Services,0.1568115661039658
137501,FCF,2023-11-10,1267.2,1.0,-0.1308108108108108,421779.0,0.043216105757313,0.12460447684839573,-0.0012639898880808954,0.0440819126313603,Financial Services,0.1568115661039658
137889,FCPT,2023-11-10,1980.7,1.6,-0.1422885572139303,525210.4,0.02665163681686667,0.07862217734109503,-0.05670196653952676,0.04030100241692591,Real Estate,0.1568115661039658
138242,FDBC,2023-11-10,283.3,1.6,-0.03011065555702508,6483.6,0.048716755111802276,0.1643089396562645,-0.0570559882244355,0.002718333896637448,Financial Services,0.1568115661039658
138339,FDMT,2023-11-10,448.9,1.4,-0.16386890487609906,332771.4,0.07109122582307482,-0.4339586432362978,-0.07078597723790124,0.04551744910543665,Healthcare,0.1568115661039658
138436,FDP,2023-11-10,1134.8,0.6,-0.07251573247475496,372019.6,0.02765122512160754,0.057382855986236214,-0.011537293796174476,-0.0034308705193855094,Consumer Defensive,0.1568115661039658
138630,FDUS,2023-11-10,550.3,1.0,0.012588033050518588,159379.6,0.027645496089754536,0.11102064035269575,0.15306650802569102,0.02991069442944183,Financial Services,0.1568115661039658
139008,FEIM,2023-11-10,72.0,2.0,0.5722441809398331,15095.8,0.03548979252533104,-0.009676871710712466,-0.06479542753664196,-0.02173940592051904,Technology,0.1568115661039658
139460,FET,2023-11-10,229.6,0.6,-0.20938023450586263,36806.2,0.05880971773392444,-0.03826507395495919,-0.06903146498627805,0.01163748281316046,Energy,0.1568115661039658
139569,FF,2023-11-10,274.8,0.9,0.023444544634806164,505399.2,0.059848792223164964,0.14461628920498976,0.0756308534292269,0.012125959980709755,Basic Materials,0.1568115661039658
139666,FFBC,2023-11-10,1830.1,0.9,-0.226748160360288,260478.0,0.04744162135924918,0.12718039564015113,-0.061273641364295514,0.006371791920378733,Financial Services,0.1568115661039658
139822,FFIC,2023-11-10,372.6,0.6,-0.37738440408972984,62571.0,0.07422159780936104,0.04969640216123015,0.0015993697650739857,0.000585382488841546,Financial Services,0.1568115661039658
139999,FFIN,2023-11-10,3523.5,2.8,-0.34077750206782476,398168.8,0.05031422555995112,0.16139359766889894,-0.06402064227659789,-0.00641255577828137,Financial Services,0.1568115661039658
140193,FFNW,2023-11-10,101.3,0.6,-0.15978630403108307,2271.8,0.03289223820324764,0.06774634391542703,-0.016506181178429495,0.012185465203832457,Financial Services,0.1568115661039658
140437,FGBI,2023-11-10,108.5,0.5,-0.5348939929328622,10247.8,0.0792373046727642,0.08273570016767277,-0.03795443497701191,0.0222324965191667,Financial Services,0.1568115661039658
140938,FHB,2023-11-10,2325.1,1.0,-0.26997189065873617,852742.4,0.04560194073288166,0.11476024099440055,-0.02396623225167165,0.0004274646200488341,Financial Services,0.1568115661039658
141035,FHI,2023-11-10,2826.6,2.6,-0.04696952070730587,785600.8,0.03241515804636719,0.24923027187675048,-0.037674672143126,0.01338463302048698,Financial Services,0.1568115661039658
141409,FIBK,2023-11-10,2447.5,0.8,-0.46786219915054283,405554.4,0.049386480558371665,0.09060510578097872,-0.055526975757186035,-0.006367701282807836,Financial Services,0.1568115661039658
141506,FIGS,2023-11-10,1040.2,2.9,-0.09696092619392183,3676700.0,0.07050480191848998,0.048567930863120126,-0.20960146903748955,0.03552446100588602,Consumer Cyclical,0.1568115661039658
141603,FINW,2023-11-10,130.4,0.9,-0.03825136612021851,26979.0,0.04945488357425954,0.13201422658394302,0.008013485248303313,0.0812963468129071,Financial Services,0.1568115661039658
141865,FISI,2023-11-10,250.9,0.6,-0.2769920056224193,30187.0,0.048531701905973855,0.12515630254101362,-0.029881534428219864,0.014362811787963725,Financial Services,0.1568115661039658
142641,FL,2023-11-10,1925.6,0.6,-0.3381979695431472,3342915.4,0.12139345593082218,0.04464149212658615,0.016817000458645467,-0.01064785118665812,Consumer Cyclical,0.1568115661039658
